# STR_XXXX part is read and XXXX becomes the string id number.
# Everything after the colon and before the new line will be saved as the string.
# Use # at the beginning of a line to leave a comment.
STR_0028    :Statek piracki
STR_1498    :{SMALLFONT}{OPENQUOTES}Czekam już wieki w kolejce na {STRINGID}{ENDQUOTES}
STR_1499    :{SMALLFONT}{OPENQUOTES}Jestem zmęczony{ENDQUOTES}
STR_1500    :{SMALLFONT}{OPENQUOTES}Jestem głodny{ENDQUOTES}
STR_1501    :{SMALLFONT}{OPENQUOTES}Jestem spragniony{ENDQUOTES}
STR_1502    :{SMALLFONT}{OPENQUOTES}Muszę do toalety{ENDQUOTES}
STR_1503    :{SMALLFONT}{OPENQUOTES}Nie mogę znaleźć {STRINGID}{ENDQUOTES}
STR_1504    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za {STRINGID}{ENDQUOTES}
STR_1505    :{SMALLFONT}{OPENQUOTES}Nie pójdę na {STRINGID} dopóki pada{ENDQUOTES}
STR_1506    :{SMALLFONT}{OPENQUOTES}Ścieżki tutaj są okropne{ENDQUOTES}
STR_1507    :{SMALLFONT}{OPENQUOTES}Nie mogę znaleźć wyjścia z parku{ENDQUOTES}
STR_1508    :{SMALLFONT}{OPENQUOTES}Muszę odpocząć od {STRINGID}{ENDQUOTES}
STR_1509    :{SMALLFONT}{OPENQUOTES}Chcę już wyjść z {STRINGID}{ENDQUOTES}
STR_1510    :{SMALLFONT}{OPENQUOTES}Nie pójdę na {STRINGID} - nie wygląda zabezpiecznie{ENDQUOTES}
STR_1511    :{SMALLFONT}{OPENQUOTES}Ta ścieżka jest obrzydliwa{ENDQUOTES}
STR_1512    :{SMALLFONT}{OPENQUOTES}Tutaj jest zdecydowanie za tłoczno{ENDQUOTES}
STR_1513    :{SMALLFONT}{OPENQUOTES}Wandalizm stanowi tutaj duży problem{ENDQUOTES}
STR_1514    :{SMALLFONT}{OPENQUOTES}Świetna sceneria!{ENDQUOTES}
STR_1515    :{SMALLFONT}{OPENQUOTES}Ten park jest naprawdę czysty{ENDQUOTES}
STR_1516    :{SMALLFONT}{OPENQUOTES}Ta skaczą fontanna jest świetna{ENDQUOTES}
STR_1517    :{SMALLFONT}{OPENQUOTES}Leci tutaj miła muzyka{ENDQUOTES}
STR_1518    :{SMALLFONT}{OPENQUOTES}Ten balon z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1519    :{SMALLFONT}{OPENQUOTES}Ta przytulanka z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1520    :{SMALLFONT}{OPENQUOTES}Ta mapa parku z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1521    :{SMALLFONT}{OPENQUOTES}To zdjęcie z przejazdu na {STRINGID} było naprawdę opłacalne{ENDQUOTES}
STR_1522    :{SMALLFONT}{OPENQUOTES}Ta parasolka z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1523    :{SMALLFONT}{OPENQUOTES}Ten napój z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1524    :{SMALLFONT}{OPENQUOTES}Ten burger z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1525    :{SMALLFONT}{OPENQUOTES}Te chipsy z {STRINGID} były naprawdę opłacalne{ENDQUOTES}
STR_1526    :{SMALLFONT}{OPENQUOTES}Te lody z {STRINGID} były naprawdę opłacalne{ENDQUOTES}
STR_1527    :{SMALLFONT}{OPENQUOTES}Ta wata cukrowa {STRINGID} była naprawdę opłacalne{ENDQUOTES}
STR_1528    :
STR_1529    :
STR_1530    :
STR_1531    :{SMALLFONT}{OPENQUOTES}Ta pizza z {STRINGID} była naprawdę opłacalny{ENDQUOTES}
STR_1533    :{SMALLFONT}{OPENQUOTES}Ten popcorn z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1534    :{SMALLFONT}{OPENQUOTES}Ten hotdog z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1535    :{SMALLFONT}{OPENQUOTES}Ta ośmiornica z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1536    :{SMALLFONT}{OPENQUOTES}Ten kapelusz {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1537    :{SMALLFONT}{OPENQUOTES}To jabłko z toffi z {STRINGID} było naprawdę opłacalne{ENDQUOTES}
STR_1538    :{SMALLFONT}{OPENQUOTES}Ten T-shirt z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1539    :{SMALLFONT}{OPENQUOTES}Ten pączek z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1540    :{SMALLFONT}{OPENQUOTES}Ta kawa z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1542    :{SMALLFONT}{OPENQUOTES}Ten smażony kurczak z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1543    :{SMALLFONT}{OPENQUOTES}Ta lemoniada z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1550    :{SMALLFONT}{OPENQUOTES}Wow!{ENDQUOTES}
STR_1551    :{SMALLFONT}{OPENQUOTES}Mam dziwne uczucie jakby mnie ktoś podglądał{ENDQUOTES}
STR_1552    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za balona z {STRINGID}{ENDQUOTES}
STR_1553    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za przytulankę z {STRINGID}{ENDQUOTES}
STR_1554    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za mapę parku z {STRINGID}{ENDQUOTES}
STR_1555    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za zdjęcie z przejażdzki z {STRINGID}{ENDQUOTES}
STR_1556    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za parasol z {STRINGID}{ENDQUOTES}
STR_1557    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za napój z {STRINGID}{ENDQUOTES}
STR_1558    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za burgera z {STRINGID}{ENDQUOTES}
STR_1559    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za chipsy z {STRINGID}{ENDQUOTES}
STR_1560    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za lody z {STRINGID}{ENDQUOTES}
STR_1561    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za watę cukrową z {STRINGID}{ENDQUOTES}
STR_1565    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za pizzę z {STRINGID}{ENDQUOTES}
STR_1567    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za popcorn z {STRINGID}{ENDQUOTES}
STR_1568    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za hotdoga z {STRINGID}{ENDQUOTES}
STR_1569    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za ośmiornicę z {STRINGID}{ENDQUOTES}
STR_1570    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za kapelusz z {STRINGID}{ENDQUOTES}
STR_1571    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za jabłko z tofee z {STRINGID}{ENDQUOTES}
STR_1572    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za koszulkę z {STRINGID}{ENDQUOTES}
STR_1573    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za pączka z {STRINGID}{ENDQUOTES}
STR_1574    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za kawę z {STRINGID}{ENDQUOTES}
STR_1576    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za kurczaka z {STRINGID}{ENDQUOTES}
STR_1577    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za lemoniadę z {STRINGID}{ENDQUOTES}
STR_1584    :{SMALLFONT}{OPENQUOTES}To zdjęcie z przejazdżki na {STRINGID} było naprawdę opłacalne{ENDQUOTES}
STR_1585    :{SMALLFONT}{OPENQUOTES}To zdjęcie z przejazdżki na {STRINGID} było naprawdę opłacalneENDQUOTES}
STR_1586    :{SMALLFONT}{OPENQUOTES}To zdjęcie z przejazdżki na {STRINGID} było naprawdę opłacalne{ENDQUOTES}
STR_1587    :{SMALLFONT}{OPENQUOTES}Ten precel z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1588    :{SMALLFONT}{OPENQUOTES}Ta gorąca czekolada z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1589    :{SMALLFONT}{OPENQUOTES}Ta mrożona herbata z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1590    :{SMALLFONT}{OPENQUOTES}Ten precel z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1591    :{SMALLFONT}{OPENQUOTES}Te okulary przecisłoneczne z {STRINGID} były naprawdę opłacalne{ENDQUOTES}
STR_1592    :{SMALLFONT}{OPENQUOTES}Ten makaron z wołowiną z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1593    :{SMALLFONT}{OPENQUOTES}Ten smażony makaron z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1594    :{SMALLFONT}{OPENQUOTES}Ta zupa wonton z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1595    :{SMALLFONT}{OPENQUOTES}Ta zupa z klopsikami z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1596    :{SMALLFONT}{OPENQUOTES}Ten sok owocowy z {STRINGID} był naprawdę opłacalny{ENDQUOTES}
STR_1597    :{SMALLFONT}{OPENQUOTES}Te mleko sojowe z {STRINGID} było naprawdę opłacalne{ENDQUOTES}
STR_1598    :{SMALLFONT}{OPENQUOTES}Ta sujongkwa z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1599    :{SMALLFONT}{OPENQUOTES}Ta kanapka z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1600    :{SMALLFONT}{OPENQUOTES}To ciasteczko z {STRINGID} było naprawdę opłacalne{ENDQUOTES}
STR_1604    :{SMALLFONT}{OPENQUOTES}Ta grilowana kiełbasa z {STRINGID} była naprawdę opłacalna{ENDQUOTES}
STR_1616    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za zdjęcie z przejażdzki na {STRINGID}{ENDQUOTES}
STR_1617    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za zdjęcie z przejażdzki na {STRINGID}{ENDQUOTES}
STR_1618    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za zdjęcie z przejażdzki na {STRINGID}{ENDQUOTES}
STR_1619    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za precla z {STRINGID}{ENDQUOTES}
STR_1620    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za gorącą czekoladę z {STRINGID}{ENDQUOTES}
STR_1621    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za mrożoną herbatę z {STRINGID}{ENDQUOTES}
STR_1622    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za chrusta z {STRINGID}{ENDQUOTES}
STR_1623    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za okulary przeciwsłoneczne z {STRINGID}{ENDQUOTES}
STR_1624    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za makaron z wołowiną z {STRINGID}{ENDQUOTES}
STR_1625    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za smażony makaron ryżowy z {STRINGID}{ENDQUOTES}
STR_1626    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za zupę wonton z {STRINGID}{ENDQUOTES}
STR_1627    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za zupę z klopsikami z {STRINGID}{ENDQUOTES}
STR_1628    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za sok owocowy z {STRINGID}{ENDQUOTES}
STR_1629    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za mleko sojowe z {STRINGID}{ENDQUOTES}
STR_1630    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za sujongkwa z {STRINGID}{ENDQUOTES}
STR_1631    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za kanapkę z {STRINGID}{ENDQUOTES}
STR_1632    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za ciasteczko z {STRINGID}{ENDQUOTES}
STR_1636    :{SMALLFONT}{OPENQUOTES}Nie zapłacę tyle za grilowaną kiełbasę z {RINGID}{ENDQUOTES}
STR_1648    :{SMALLFONT}{OPENQUOTES}Pomocy! Puść mnie!{ENDQUOTES}
STR_1649    :{SMALLFONT}{OPENQUOTES}Kończy mi się kasa!{ENDQUOTES}
STR_1650    :{SMALLFONT}{OPENQUOTES}Wow! Budują nową atrakcję!{ENDQUOTES}
STR_1653    :{SMALLFONT}{OPENQUOTES}...i teraz jesteśmy na {STRINGID}!{ENDQUOTES}
STR_1654    :{WINDOW_COLOUR_2}Ostatnie myśli:
STR_1655    :{SMALLFONT}{BLACK}Buduj ścieżki na ziemi
STR_1656    :{SMALLFONT}{BLACK}Buduj ścieżki w powietrzu lub pod ziemią
STR_1657    :{WINDOW_COLOUR_2}Preferowana
STR_1658    :{WINDOW_COLOUR_2}intensywność: {BLACK}poniżej {COMMA16}
STR_1659    :{WINDOW_COLOUR_2}intensywność: {BLACK}między {COMMA16} a {COMMA16}
STR_1660    :{WINDOW_COLOUR_2}intensywność: {BLACK}powyżej {COMMA16}
STR_1661    :{WINDOW_COLOUR_2}Odporność na mdłości: {BLACK}{STRINGID}
STR_1662    :{WINDOW_COLOUR_2}Szczęście:
STR_1663    :{WINDOW_COLOUR_2}Mdłości:
STR_1664    :{WINDOW_COLOUR_2}Energia:
STR_1665    :{WINDOW_COLOUR_2}Głód:
STR_1666    :{WINDOW_COLOUR_2}Pragnienie:
STR_1667    :{WINDOW_COLOUR_2}Pęcherz:
STR_1668    :{WINDOW_COLOUR_2}Zadowolenie {BLACK}Nieznane
STR_1669    :{WINDOW_COLOUR_2}Zadowolenie: {BLACK}{COMMA16}%
STR_1670    :{WINDOW_COLOUR_2}Wszystkich klientów: {BLACK}{COMMA32}
STR_1671    :{WINDOW_COLOUR_2}Całkowity zysk: {BLACK}{CURRENCY2DP}
STR_1674    :Prędkość hamowania
STR_1699    :Za dużo ludzi w grze
STR_1700    :Zatrudnij nowego dozorcę
STR_1701    :Zatrudnij nowego mechan.
STR_1702    :Zatrudnij nowego ochron.
STR_1703    :Zatrudnij nowego komika
STR_1704    :Nie można zatrudnić nowych pracowników...
STR_1706    :{SMALLFONT}{BLACK}Przenieś tę osobę do nowej lokalizacji
STR_1707    :Za dużo pracowników w grze
STR_1708    :{SMALLFONT}{BLACK}Wyznacz teren patrolowania dla pracownika
STR_1709    :Zwolnij pracownika
STR_1710    :Tak
STR_1711    :{WINDOW_COLOUR_1}Czy jesteś pewny że chcesz zwolnić {STRINGID}?
STR_1712    :{INLINE_SPRITE}{247}{19}{00}{00}{WINDOW_COLOUR_2}Zamiatanie ścieżek
STR_1713    :{INLINE_SPRITE}{248}{19}{00}{00}{WINDOW_COLOUR_2}Podlewanie kwiatów
STR_1714    :{INLINE_SPRITE}{249}{19}{00}{00}{WINDOW_COLOUR_2}Opróżnianie kubłów
STR_1715    :{INLINE_SPRITE}{250}{19}{00}{00}{WINDOW_COLOUR_2}Koszenie trawnika
STR_1716    :Niewłaściwa nazwa dla parku!
STR_1717    :Nie można zmienić nazwy parku...
STR_1718    :Nazwa parku
STR_1719    :Podaj nową nazwę parku
STR_1720    :{SMALLFONT}{BLACK}Nazwij park
STR_1721    :Park zamknięty
STR_1722    :Park otwarty
STR_1723    :Nie można otworzyć parku...
STR_1724    :Nie można zamknąć parku...
STR_1725    :Nie można kupić ziemi...
STR_1726    :Teren nie jest na sprzedaż!
STR_1727    :Prawa do budowy nie są na sprzedaż!
STR_1728    :Nie można tu kupić praw do budowy...
STR_1729    :Teren nie należy do parku!
STR_1730    :{RED}Zamknięte - - 
STR_1731    :{WHITE}{STRINGID} - - 
STR_1732    :Buduj
STR_1733    :Tryb
STR_1734    :{WINDOW_COLOUR_2}Liczba okrążeń:
STR_1735    :{SMALLFONT}{BLACK}Liczba okrążeń
STR_1736    :{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{COMMA16}
STR_1737    :{COMMA16}
STR_1738    :Nie można zmienić liczby okrążeń...
STR_1739    :Wyścig wygrany przez gościa {INT32}
STR_1740    :Wyścig wygrał {STRINGID}
STR_1741    :Jeszcze nie zbudowane!
STR_1742    :{WINDOW_COLOUR_2}Max. ludzi na przejazd:
STR_1743    :{SMALLFONT}{BLACK}Maksymalna ilośc osób biorąca jednoczesny udział w wyścigu
STR_1744    :{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{COMMA16}
STR_1745    :{COMMA16}
STR_1746    :Nie można tego zmienić...
STR_1747    :{WINDOW_COLOUR_2}Limit czasu:
STR_1748    :{SMALLFONT}{BLACK}Limit czasu na przejazd
STR_1749    :{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{DURATION}
STR_1750    :{DURATION}
STR_1751    :Nie można zmienić limitu czasu przejazdu...
STR_1752    :{SMALLFONT}{BLACK}Pokaż listę gości parku
STR_1753    :{SMALLFONT}{BLACK}Pokaż zbiorczą listę gości w parku
STR_1754    :{BLACK}{COMMA16} goście
STR_1755    :{BLACK}{COMMA16} gość
STR_1756    :{WINDOW_COLOUR_2}Cena wejściówki:
STR_1757    :{WINDOW_COLOUR_2}Niezawodność: {MOVE_X}{255}{BLACK}{COMMA16}%
STR_1758    :{SMALLFONT}{BLACK}Tryb budowania
STR_1759    :{SMALLFONT}{BLACK}Tryb przenoszenia
STR_1760    :{SMALLFONT}{BLACK}Tryb wypełnienia
STR_1761    :{SMALLFONT}{BLACK}Build maze in this direction
STR_1762    :Wodospad
STR_1763    :Rapids
STR_1764    :Log Bumps
STR_1765    :Sekcja fotograficzna
STR_1766    :Reverser turntable
STR_1767    :Spinning tunnel
STR_1768    :Nie można zmienić ilości hustań...
STR_1769    :{WINDOW_COLOUR_2}Liczba huśtań:
STR_1770    :{SMALLFONT}{BLACK}Liczba pełnych hustań
STR_1771    :{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{COMMA16}
STR_1772    :{COMMA16}
STR_1773    :Tylko jedna sekcja fotograficzna dostępna na atrakcję
STR_1774    :Tiylko jeden cable lift hill dostępny na atrakcję
STR_1775    :Wyłącz
STR_1776    :Włącz
STR_1777    :{WINDOW_COLOUR_2}Muzyka atrakcji
STR_1778    :{STRINGID} - - 
STR_1779    :{INLINE_SPRITE}{254}{19}{00}{00} Kostium pandy
STR_1780    :{INLINE_SPRITE}{255}{19}{00}{00} Kostium tygrysa
STR_1781    :{INLINE_SPRITE}{00}{20}{00}{00} Kostium słonia
STR_1782    :{INLINE_SPRITE}{01}{20}{00}{00} Kostium Rzymianina
STR_1783    :{INLINE_SPRITE}{02}{20}{00}{00} Kostium Gorilli
STR_1784    :{INLINE_SPRITE}{03}{20}{00}{00} Kostium człowieka śniegu
STR_1785    :{INLINE_SPRITE}{04}{20}{00}{00} Kostium rycerza
STR_1786    :{INLINE_SPRITE}{05}{20}{00}{00} Kostium astronauty
STR_1787    :{INLINE_SPRITE}{06}{20}{00}{00} Kostium bandyty
STR_1788    :{INLINE_SPRITE}{07}{20}{00}{00} Kostium szeryfa
STR_1789    :{INLINE_SPRITE}{08}{20}{00}{00} Kostium pirata
STR_1790    :{SMALLFONT}{BLACK}Wybierz kolor uniformu dla tego typu pracownika
STR_1791    :{WINDOW_COLOUR_2}Kolor uniformu:
STR_1792    :Odpowiada na wezwanie w związku z awarią na {STRINGID}
STR_1793    :W drodze na inspekcję {STRINGID}
STR_1794    :Naprawia {STRINGID}
STR_1795    :Odbiera wezwanie telefoniczne
STR_1796    :Zepsute, wymaga naprawy
STR_1797    :Opcja niedostępna dla tego typu atrakcji
STR_1798    :Whirlpool
STR_1799    :{POP16}{POP16}{POP16}{POP16}{POP16}{CURRENCY2DP}
STR_1800    :Wyłącznik bezpieczeństwa
STR_1801    :Ogranicznik zamknięty
STR_1802    :Ogranicznik otwarty
STR_1803    :Zablokowane drzwi
STR_1804    :Otwarte drzwi
STR_1805    :Usterka pojazdu
STR_1806    :Awaria hamulcy
STR_1807    :Awaria systemu sterowania
STR_1808    :{WINDOW_COLOUR_2}Poprzednia awaria: {BLACK}{STRINGID}
STR_1809    :{WINDOW_COLOUR_2}Aktualna awaria: {OUTLINE}{RED}{STRINGID}
STR_1810    :{WINDOW_COLOUR_2}Carrying:
STR_1811    :Nie można tego tutaj wybudować...
STR_1812    :{SMALLFONT}{BLACK}{STRINGID}
STR_1813    :Różne obiekty
STR_1814    :Akcje
STR_1815    :Myśli
STR_1818    :{WINDOW_COLOUR_2}Wszyscy goście
STR_1819    :{WINDOW_COLOUR_2}Wszyscy goście (pogrupowani)
STR_1820    :{WINDOW_COLOUR_2}Goście {STRINGID}
STR_1821    :{WINDOW_COLOUR_2}Goście myślą {STRINGID}
STR_1822    :{WINDOW_COLOUR_2}Goście myślą o {POP16}{STRINGID}
STR_1823    :{SMALLFONT}{BLACK}Pokaż gości myślących o tej atrakcji
STR_1824    :{SMALLFONT}{BLACK}Pokaż gości aktualnie na tej atrakcji
STR_1825    :{SMALLFONT}{BLACK}Pokaż gości w kolejce na tą atrakcję
STR_1826    :Stan
STR_1827    :Popularność
STR_1828    :Satysfakcja
STR_1829    :Zysk
STR_1830    :Długość kolejki
STR_1831    :Czas w kolejce
STR_1832    :Niezawodność
STR_1833    :Przestoje
STR_1834    :Ulubieniec gości
STR_1835    :Popularność: Nieznana
STR_1836    :Popularność: {COMMA16}%
STR_1837    :Satysfakcja: Nieznana
STR_1838    :Satysfakcja: {COMMA16}%
STR_1839    :Niezawodność: {COMMA16}%
STR_1840    :Przestoje w pracy: {COMMA16}%
STR_1841    :Zysk: {CURRENCY} na godzinę
STR_1842    :Ulubiony dla: {COMMA16} gościa
STR_1843    :Ulubiony dla: {COMMA16} gości
STR_1844    :{SMALLFONT}{BLACK}Wybierz rodzaj informacji do pokazania
STR_1845    :{MONTHYEAR}
STR_1846    :{COMMA16} gości
STR_1847    :{INLINE_SPRITE}{11}{20}{00}{00}{COMMA16} gości
STR_1848    :{INLINE_SPRITE}{10}{20}{00}{00}{COMMA16} gości
STR_1849    :{WINDOW_COLOUR_2}Graj muzykę
STR_1850    :{SMALLFONT}{BLACK}Wybierz, czy w tej atrakcji może grać muzyka
STR_1851    :{WINDOW_COLOUR_2}Koszty utrzymania: {BLACK}{CURRENCY2DP} na godzinę
STR_1852    :{WINDOW_COLOUR_2}Koszty utrzymania: {BLACK}Nieznane
STR_1853    :{WINDOW_COLOUR_2}Zbudowany: {BLACK}W tym roku
STR_1854    :{WINDOW_COLOUR_2}Zbudowany: {BLACK}W zeszłym roku
STR_1855    :{WINDOW_COLOUR_2}Zbudowany: {BLACK}{COMMA16} lat temu
STR_1856    :{WINDOW_COLOUR_2}Zysk na sztuce: {BLACK}{CURRENCY2DP}
STR_1857    :{WINDOW_COLOUR_2}Strata na sztuce: {BLACK}{CURRENCY2DP}
# could be "pensja" but I'm not sure if it's used outside of staff window
STR_1858    :{WINDOW_COLOUR_2}Koszt: {BLACK}{CURRENCY} miesięcznie
STR_1859    :dozorcy
STR_1860    :mechanicy
STR_1861    :strażnicy
STR_1862    :klauni
STR_1863    :dozorca
STR_1864    :mechanik
STR_1865    :strażnik
STR_1866    :klaun
STR_1867    :{BLACK}{COMMA16} {STRINGID}
STR_1868    :Nie można zmienić liczby obrotów...
STR_1869    :{WINDOW_COLOUR_2}Liczba obrotów:
STR_1870    :{SMALLFONT}{BLACK}Liczba pełnych obrotów
STR_1871    :{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{POP16}{COMMA16}
STR_1872    :{COMMA16}
STR_1873    :{WINDOW_COLOUR_2}Przychód: {BLACK}{CURRENCY2DP} na godzinę
STR_1874    :{WINDOW_COLOUR_2}Zysk: {BLACK}{CURRENCY2DP} na godzinę
STR_1875    :{BLACK} {SPRITE}{BLACK} {STRINGID}
STR_1876    :{WINDOW_COLOUR_2}{INLINE_SPRITE}{251}{19}{00}{00}Inspekcja atrakcji
STR_1877    :{WINDOW_COLOUR_2}{INLINE_SPRITE}{252}{19}{00}{00}Naprawa atrakcji
STR_1878    :{WINDOW_COLOUR_2}Inspekcja:
STR_1879    :Co 10 minut
STR_1880    :Co 20 minut
STR_1881    :Co 30 minut
STR_1882    :Co 45 minut
STR_1883    :Co godzinę
STR_1884    :Co dwie godziny
STR_1885    :Nigdy
STR_1886    :Inspekcja {STRINGID}
STR_1887    :{WINDOW_COLOUR_2}Czas od ostatniej inspekcji: {BLACK}{COMMA16} minut temu
STR_1888    :{WINDOW_COLOUR_2}Czas od ostatniej inspekcji: {BLACK} więcej niż 4 godziny temu
STR_1889    :{WINDOW_COLOUR_2}Czas przestoju: {MOVE_X}{255}{BLACK}{COMMA16}%
STR_1890    :{SMALLFONT}{BLACK}Określ jak często mechanik ma przeglądać tą atrakcję
STR_1891    :Nie ma jeszcze {STRINGID} w parku!
STR_1894    :{WINDOW_COLOUR_2}{STRINGID} sprzedane: {BLACK}{COMMA32}
STR_1895    :{SMALLFONT}{BLACK}Wybuduj nową przejażdzkę/atrakcję
STR_1896    :{WINDOW_COLOUR_2}Przychody/wydatki
STR_1897    :{WINDOW_COLOUR_2}Budowa atrakcji
STR_1898    :{WINDOW_COLOUR_2}Utrzymanie atrakcji
STR_1899    :{WINDOW_COLOUR_2}Kupno ziemi
STR_1900    :{WINDOW_COLOUR_2}Kształtowanie terenu
STR_1901    :{WINDOW_COLOUR_2}Bilety wstępu do parku
STR_1902    :{WINDOW_COLOUR_2}Bilety na atrakcje
STR_1903    :{WINDOW_COLOUR_2}Zyski sklepów
STR_1904    :{WINDOW_COLOUR_2}Uzupełnianie sklepów
STR_1905    :{WINDOW_COLOUR_2}Zyski z żywności
STR_1906    :{WINDOW_COLOUR_2}Zakup żywności
STR_1907    :{WINDOW_COLOUR_2}Pensje
STR_1908    :{WINDOW_COLOUR_2}Marketing
STR_1909    :{WINDOW_COLOUR_2}Badania
STR_1910    :{WINDOW_COLOUR_2}Odsetki
STR_1911    :{BLACK} odsetki: {COMMA16}% rocznie
STR_1912    :{MONTH}
STR_1913    :{BLACK}+{CURRENCY2DP}
STR_1914    :{BLACK}{CURRENCY2DP}
STR_1915    :{RED}{CURRENCY2DP}
STR_1916    :{WINDOW_COLOUR_2}Pożyczka:
STR_1917    :{POP16}{POP16}{POP16}{CURRENCY}
STR_1918    :Nie można pożyczyć więcej pieniędzy!
STR_1919    :Za mało pieniędzy!
STR_1920    :Nie można spłacić pożyczki!
STR_1921    :{SMALLFONT}{BLACK}Nowa gra
STR_1922    :{SMALLFONT}{BLACK}Kontynuuj zapisaną grę
STR_1923    :{SMALLFONT}{BLACK}Samouczek
STR_1924    :{SMALLFONT}{BLACK}Wyjdź
STR_1925    :Nie można postawić tutaj osoby...
STR_1926    :{SMALLFONT}
STR_1927    :{YELLOW}{STRINGID} zepsuł się
STR_1928    :{RED}{STRINGID} miał wypadek!
STR_1929    :{RED}Atrakcja {STRINGID} wziąż nie została naprawiona.{NEWLINE}Sprawdź gdzie znajdują się twoi mechanicy i rozważ lepszą organizację ich pracy
STR_1930    :{SMALLFONT}{BLACK}Wł/wył. informacje o tym gościu (jeśli śledzenie jest włączone działania gościa będą wyświetlane w oknie wiadomości)
